"EmployeeID","FirstName","LastName","Email","Gender","BirthDate","Age","DepartmentID","JobID","JobTitle","JobLevel","LocationID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","Exempt","FTE","RemoteStatus","ManagerID","ManagerName","FinalTenureYears","CurrentSalary","CurrentBonusTarget"
104596,"Jackson","Radthorne","jackson.radthorne104596@synteccorp.com","Female",1969-05-09,56,2,8,"Director of Engineering",6,10,2016-06-10,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",9.75,242982,48596
104838,"Carter","Pinetonshire","carter.pinetonshire104838@synteccorp.com","Male",1980-09-30,45,2,8,"Director of Engineering",6,11,2016-06-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",9.74,324782,64956
101347,"Leah","Quilledale","leah.quilledale101347@synteccorp.com","Male",1978-09-26,47,2,8,"Director of Engineering",6,5,2016-06-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",9.73,287494,57499
109710,"Christian","Maringby","christian.maringby109710@synteccorp.com","Female",1982-08-14,43,2,8,"Director of Engineering",6,3,2016-07-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",9.68,290565,58113
101132,"Christopher","Fairinton","christopher.fairinton101132@synteccorp.com","Female",1979-03-03,47,2,8,"Director of Engineering",6,3,2016-11-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",9.29,358220,71644
103999,"Naomi","Ellanwin","naomi.ellanwin103999@synteccorp.com","Female",1997-05-22,28,2,8,"Director of Engineering",6,2,2017-06-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",8.72,307826,61565
103388,"Zachary","Fordoman","zachary.fordoman103388@synteccorp.com","Female",1987-10-20,38,2,8,"Director of Engineering",6,1,2017-07-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.65,308659,61732
100504,"Gabriel","Wrenenway","gabriel.wrenenway100504@synteccorp.com","Female",1977-09-20,48,2,8,"Director of Engineering",6,2,2017-07-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.63,236850,47370
103681,"Samantha","Pineingward","samantha.pineingward103681@synteccorp.com","Female",1993-05-16,32,2,8,"Director of Engineering",6,5,2017-07-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.62,282764,56553
107091,"Cole","Northenward","cole.northenward107091@synteccorp.com","Male",1968-06-14,57,2,8,"Director of Engineering",6,9,2017-09-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.46,338197,67639
101601,"Jacob","Burnuwood","jacob.burnuwood101601@synteccorp.com","Male",1968-09-06,57,2,8,"Director of Engineering",6,12,2017-10-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",8.42,299655,59931
100369,"Lane","Greenedale","lane.greenedale100369@synteccorp.com","Female",1985-04-22,40,2,8,"Director of Engineering",6,9,2018-01-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",8.15,324612,64922
100111,"Michael","Millcrest","michael.millcrest100111@synteccorp.com","Female",1990-04-10,35,2,8,"Director of Engineering",6,11,2018-01-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",8.12,280797,56159
106044,"Jayden","Hayway","jayden.hayway106044@synteccorp.com","Male",1989-06-04,36,2,8,"Director of Engineering",6,6,2018-03-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.01,275949,55190
103764,"Ashley","Westelquist","ashley.westelquist103764@synteccorp.com","Male",2001-10-15,24,2,8,"Director of Engineering",6,4,2018-05-05,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",108439,"Rose Quillingberg",7.85,307809,61562
106283,"Ashley","Clarkingland","ashley.clarkingland106283@synteccorp.com","Male",2002-05-04,23,2,8,"Director of Engineering",6,2,2018-05-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",7.81,269339,53868
100074,"Melanie","Blacklinmont","melanie.blacklinmont100074@synteccorp.com","Male",1979-07-04,46,2,8,"Director of Engineering",6,3,2018-05-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",7.79,297694,59539
103331,"Samuel","Summeremere","samuel.summeremere103331@synteccorp.com","Male",1993-01-05,33,2,8,"Director of Engineering",6,12,2018-05-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",7.78,263843,52769
109424,"Jason","Stoneanmore","jason.stoneanmore109424@synteccorp.com","Female",1976-10-22,49,2,8,"Director of Engineering",6,3,2018-06-30,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108439,"Rose Quillingberg",7.69,266078,53216
108189,"Natalie","Greenaridge","natalie.greenaridge108189@synteccorp.com","Female",1977-08-08,48,2,8,"Director of Engineering",6,8,2018-09-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",7.44,315867,63173
101532,"Audrey","Blakeelridge","audrey.blakeelridge101532@synteccorp.com","Female",1981-06-16,44,2,8,"Director of Engineering",6,5,2018-11-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",7.29,290088,58018
101772,"Rafael","Moneland","rafael.moneland101772@synteccorp.com","Female",2001-09-24,24,2,8,"Director of Engineering",6,7,2018-12-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",7.24,373327,74665
103754,"Hailey","Brightelsen","hailey.brightelsen103754@synteccorp.com","Male",1995-01-05,31,2,8,"Director of Engineering",6,5,2019-01-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",7.19,279028,55806
107667,"Claire","Caldwingham","claire.caldwingham107667@synteccorp.com","Male",1983-10-09,42,2,8,"Director of Engineering",6,9,2019-01-31,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",108439,"Rose Quillingberg",7.1,262437,52487
105201,"Layla","Westerquist","layla.westerquist105201@synteccorp.com","Female",1988-11-03,37,2,8,"Director of Engineering",6,10,2019-03-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",6.95,239773,47955
105179,"Peyton","Rockleyshire","peyton.rockleyshire105179@synteccorp.com","Male",1984-09-12,41,2,8,"Director of Engineering",6,4,2019-04-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",6.93,289579,57916
104987,"Cameron","Dalbrook","cameron.dalbrook104987@synteccorp.com","Female",1984-01-07,42,2,8,"Director of Engineering",6,3,2019-06-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",6.77,289707,57941
102671,"Logan","Dunellbry","logan.dunellbry102671@synteccorp.com","Female",2002-01-22,24,2,8,"Director of Engineering",6,1,2019-08-08,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108439,"Rose Quillingberg",6.59,323418,64684
104483,"Ashley","Thornberg","ashley.thornberg104483@synteccorp.com","Female",1974-02-24,52,2,8,"Director of Engineering",6,1,2019-10-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",6.39,258224,51645
103393,"Seth","Baroby","seth.baroby103393@synteccorp.com","Male",1975-07-19,50,2,8,"Director of Engineering",6,7,2020-04-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",5.9,248055,49611
100815,"Ella","Summerimore","ella.summerimore100815@synteccorp.com","Male",1998-09-13,27,2,8,"Director of Engineering",6,2,2020-08-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",5.56,232815,46563
104635,"Sydney","Hallonwood","sydney.hallonwood104635@synteccorp.com","Male",2000-04-17,25,2,8,"Director of Engineering",6,12,2020-11-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",5.29,255607,51121
107318,"Albert","Windtonworth","albert.windtonworth107318@synteccorp.com","Female",1966-05-24,59,2,8,"Director of Engineering",6,8,2021-01-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",5.16,271308,54262
108453,"Felix","Reedenwell","felix.reedenwell108453@synteccorp.com","Female",1982-10-29,43,2,8,"Director of Engineering",6,4,2021-04-01,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",4.94,281474,56295
107228,"Julian","Rainelberg","julian.rainelberg107228@synteccorp.com","Male",1997-12-07,28,2,8,"Director of Engineering",6,2,2021-05-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",4.83,244330,48866
102015,"Blair","Silveronwall","blair.silveronwall102015@synteccorp.com","Female",1990-05-31,35,2,8,"Director of Engineering",6,6,2021-05-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",4.8,302276,60455
105695,"Julian","Eastumond","julian.eastumond105695@synteccorp.com","Male",1997-05-31,28,2,8,"Director of Engineering",6,6,2021-05-25,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",108439,"Rose Quillingberg",4.79,318426,63685
105923,"Carlos","Elliton","carlos.elliton105923@synteccorp.com","Female",1994-08-02,31,2,8,"Director of Engineering",6,5,2021-06-13,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",4.74,237044,47409
100912,"Eleanor","Willellcroft","eleanor.willellcroft100912@synteccorp.com","Female",1995-07-03,30,2,8,"Director of Engineering",6,3,2021-07-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",4.67,270267,54053
109477,"Stephen","Wrenleyridge","stephen.wrenleyridge109477@synteccorp.com","Female",1999-12-27,26,2,8,"Director of Engineering",6,7,2021-07-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",4.62,262700,52540
100733,"Ryan","Norarman","ryan.norarman100733@synteccorp.com","Male",1963-10-21,62,2,8,"Director of Engineering",6,4,2021-08-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",4.56,270344,54069
104188,"Brandon","Barsonstead","brandon.barsonstead104188@synteccorp.com","Female",1973-03-13,52,2,8,"Director of Engineering",6,7,2021-12-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",4.26,275062,55012
107970,"Kingston","Goldellridge","kingston.goldellridge107970@synteccorp.com","Male",2002-09-30,23,2,8,"Director of Engineering",6,5,2022-04-16,NA,"Active",NA,"Contractor","Temporary",TRUE,1,"Hybrid",108439,"Rose Quillingberg",3.9,249471,49894
102372,"Skyler","Goldwelley","skyler.goldwelley102372@synteccorp.com","Male",1985-03-29,40,2,8,"Director of Engineering",6,2,2022-06-30,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108439,"Rose Quillingberg",3.69,244851,48970
106988,"Arthur","Norleystrom","arthur.norleystrom106988@synteccorp.com","Female",1999-08-12,26,2,8,"Director of Engineering",6,10,2022-08-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",3.54,249007,49801
106311,"George","Wrenonbry","george.wrenonbry106311@synteccorp.com","Female",1999-05-15,26,2,8,"Director of Engineering",6,4,2022-11-02,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108439,"Rose Quillingberg",3.35,249686,49937
108760,"Kai","Eastwellmont","kai.eastwellmont108760@synteccorp.com","Male",1986-12-28,39,2,8,"Director of Engineering",6,10,2022-11-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",3.32,230268,46054
104697,"Peter","Wolfwellwell","peter.wolfwellwell104697@synteccorp.com","Female",1962-05-02,63,2,8,"Director of Engineering",6,10,2023-01-12,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Remote",108439,"Rose Quillingberg",3.16,232971,46594
108255,"Kyle","Wolfleyberg","kyle.wolfleyberg108255@synteccorp.com","Male",1996-07-06,29,2,8,"Director of Engineering",6,7,2023-03-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",2.97,271256,54251
100367,"Aiden","Carsonmont","aiden.carsonmont100367@synteccorp.com","Male",1987-10-22,38,2,8,"Director of Engineering",6,3,2023-04-10,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Remote",108439,"Rose Quillingberg",2.92,261886,52377
102149,"Eliana","Parksonson","eliana.parksonson102149@synteccorp.com","Male",1976-10-13,49,2,8,"Director of Engineering",6,4,2023-08-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",2.55,251758,50352
107995,"Stephen","Ashingbry","stephen.ashingbry107995@synteccorp.com","Male",1968-06-22,57,2,8,"Director of Engineering",6,5,2024-02-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",2.07,207283,41457
108671,"Preston","Blakewall","preston.blakewall108671@synteccorp.com","Non-Binary",2001-03-15,24,2,8,"Director of Engineering",6,10,2024-03-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",2.02,235739,47148
107818,"Maria","Rowwellwood","maria.rowwellwood107818@synteccorp.com","Male",1972-05-01,53,2,8,"Director of Engineering",6,11,2024-04-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",1.93,230669,46134
107603,"Wesley","Rainworth","wesley.rainworth107603@synteccorp.com","Female",1993-03-15,32,2,8,"Director of Engineering",6,5,2024-06-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",1.76,199370,39874
106889,"Jade","Emerman","jade.emerman106889@synteccorp.com","Male",1984-05-16,41,2,8,"Director of Engineering",6,3,2024-06-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",1.72,223773,44755
102032,"Layla","Hayushire","layla.hayushire102032@synteccorp.com","Female",1983-11-03,42,2,8,"Director of Engineering",6,10,2024-08-08,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",1.59,222882,44576
106029,"Ella","Caldwcroft","ella.caldwcroft106029@synteccorp.com","Female",1970-04-07,55,2,8,"Director of Engineering",6,4,2024-11-25,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",1.29,251524,50305
104008,"Camila","Blackorfield","camila.blackorfield104008@synteccorp.com","Female",1984-10-06,41,2,8,"Director of Engineering",6,4,2024-12-06,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",108439,"Rose Quillingberg",1.26,286083,57217
109911,"Elena","Yorkelfield","elena.yorkelfield109911@synteccorp.com","Female",2003-08-16,22,2,8,"Director of Engineering",6,5,2025-02-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",1.1,233782,46756
101678,"Anthony","Quillenstone","anthony.quillenstone101678@synteccorp.com","Female",1983-05-05,42,2,8,"Director of Engineering",6,5,2025-02-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",1.07,228947,45789
103123,"Valentina","Rainumont","valentina.rainumont103123@synteccorp.com","Female",1988-10-07,37,2,8,"Director of Engineering",6,12,2025-02-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",1.04,229864,45973
101775,"Kiara","Wrenarstone","kiara.wrenarstone101775@synteccorp.com","Male",1963-05-20,62,2,8,"Director of Engineering",6,11,2025-04-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",0.88,239322,47864
100722,"Christian","Ashwellin","christian.ashwellin100722@synteccorp.com","Female",1980-01-30,46,2,8,"Director of Engineering",6,3,2025-06-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",0.71,219751,43950
104823,"Felix","Stormtonman","felix.stormtonman104823@synteccorp.com","Male",1992-10-02,33,2,8,"Director of Engineering",6,6,2025-07-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",0.66,247044,49409
102788,"Reese","Oakenfield","reese.oakenfield102788@synteccorp.com","Male",1995-11-09,30,2,8,"Director of Engineering",6,9,2025-07-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",0.65,229785,45957
109887,"Clara","Fieldorcrest","clara.fieldorcrest109887@synteccorp.com","Male",1977-09-18,48,2,8,"Director of Engineering",6,9,2025-09-01,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",0.52,240191,48038
108576,"Caleb","Hollenley","caleb.hollenley108576@synteccorp.com","Male",1989-01-13,37,2,8,"Director of Engineering",6,8,2025-11-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",0.33,222849,44570
108213,"Christian","Delansen","christian.delansen108213@synteccorp.com","Female",1963-12-24,62,3,12,"Director of Product",6,5,2013-04-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",12.87,361654,72331
106125,"Brian","Marwellstrom","brian.marwellstrom106125@synteccorp.com","Male",1978-09-17,47,3,12,"Director of Product",6,10,2014-01-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",12.15,350379,70076
101454,"Violet","Sandham","violet.sandham101454@synteccorp.com","Male",1991-10-12,34,3,12,"Director of Product",6,3,2014-07-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",11.61,311547,62309
105938,"Brandon","Finarwood","brandon.finarwood105938@synteccorp.com","Male",1968-12-25,57,3,12,"Director of Product",6,8,2014-08-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",11.53,297672,59534
105833,"Mia","Wolfarward","mia.wolfarward105833@synteccorp.com","Female",1987-07-14,38,3,12,"Director of Product",6,6,2015-04-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",10.87,334011,66802
104784,"Maya","Presleyward","maya.presleyward104784@synteccorp.com","Male",1987-08-24,38,3,12,"Director of Product",6,8,2015-07-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",10.68,380620,76124
109913,"Leo","Caringshire","leo.caringshire109913@synteccorp.com","Female",1986-07-30,39,3,12,"Director of Product",6,8,2016-06-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",9.71,335133,67027
100187,"Anna","Thornimere","anna.thornimere100187@synteccorp.com","Female",1973-01-18,53,3,12,"Director of Product",6,7,2016-08-16,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",108439,"Rose Quillingberg",9.56,388107,77621
107324,"Eleanor","Norettman","eleanor.norettman107324@synteccorp.com","Female",1994-11-23,31,3,12,"Director of Product",6,6,2016-11-25,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108439,"Rose Quillingberg",9.29,304096,60819
102897,"Ian","Presinbry","ian.presinbry102897@synteccorp.com","Male",1998-02-16,28,3,12,"Director of Product",6,2,2017-06-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",8.72,263027,52605
102687,"Connor","Wrenlinman","connor.wrenlinman102687@synteccorp.com","Female",1966-09-24,59,3,12,"Director of Product",6,6,2017-07-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.64,263508,52702
104192,"Aisha","Bellunridge","aisha.bellunridge104192@synteccorp.com","Female",1990-09-25,35,3,12,"Director of Product",6,10,2017-07-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.63,278285,55657
102847,"Elijah","Hallettstrom","elijah.hallettstrom102847@synteccorp.com","Female",1981-07-17,44,3,12,"Director of Product",6,9,2017-10-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",8.41,375810,75162
104248,"Mia","Greenaridge","mia.greenaridge104248@synteccorp.com","Male",1990-04-29,35,3,12,"Director of Product",6,10,2018-11-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",7.3,243652,48730
109711,"Savannah","Lakeorstone","savannah.lakeorstone109711@synteccorp.com","Female",1994-12-16,31,3,12,"Director of Product",6,11,2019-01-12,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",108439,"Rose Quillingberg",7.16,302880,60576
107704,"Hailey","Rocklinmore","hailey.rocklinmore107704@synteccorp.com","Female",2000-01-12,26,3,12,"Director of Product",6,12,2019-02-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108439,"Rose Quillingberg",7.07,276491,55298
101876,"Natalie","Clarkwellton","natalie.clarkwellton101876@synteccorp.com","Male",1980-01-16,46,3,12,"Director of Product",6,5,2019-07-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108439,"Rose Quillingberg",6.67,263197,52639
